SKU,Descripción,Precio
001KRAFT,Caja P Kraft p/Pizza 20x20 cm CAJA 100 Pzas. PKB*10,0
001KRAFTP,Caja P Kraft p/Pizza 20x20 cm PQTE 50 Pzas. PKB*10,0
002KRAFTP,Caja P Kraft p/Pizza 25x25 cm PQTE 50 Pzas. PKB*10,0
004KRAFT,Caja P Kraft p/Pizza 30x30 cm CAJA 100 Pzas. PKB*10,0
004KRAFTP,Caja P Kraft p/Pizza 30x30 cm PQTE 50 Pzas. PKB*10.,0
006KRAFT,Caja P Kraft p/Pizza 35x35 cm CAJA 100 Pzas. PKB*10,0
006KRAFTP,Caja P Kraft p/Pizza 35x35 cm PQTE 50 Pzas. PKB*10,0
008KRAFTP,Caja P Kraft p/Pizza 40x40 cm 50 Pzas. PKB*10,0
008KRAFT,Caja P Kraft p/Pizza 40x40 cm CAJA 100 Pzas. PKB*10,0
010KRAFTP,Charola multiusos papel blanco 14x20x5 cm sustentable PQTE. 100 pzas. PKB*6,0
010KRAFT,Charola multiusos papel blanco 14x20x5 cm sustentable CAJA 500 pzas. PKB*6,0
009.0KRAFTP,Contenedor papel blanco sustentable papas fritas PQTE. 50 pzas. PKB*6,0
009.0KRAFT,Contenedor papel blanco sustentable papas fritas CAJA 500 pzas. PKB*6,0
009.1KRAFT,Contenedor redondo P Kraft 16 oz CAJA 300 Pzas. PKB*3,0
009.1KRAFTP,Contenedor redondo P Kraft 16 oz PQTE 50 Pzas. PKB*3,0
009.2KRAFT,Contenedor redondo P Kraft 25 oz CAJA 300 Pzas. PKB*3,0
009.2KRAFTP,Contenedor redondo P Kraft 25oz PQTE 50 Pzas. PKB*3,0
009.3KRAFT,Contenedor redondo P Kraft 32 oz CAJA 300 Pzas. PKB*3,0
009.3KRAFTP,Contenedor redondo P Kraft 32 oz PQTE 50 Pzas. PKB*3,0
009.4KRAFT,Contenedor redondo P Kraft 44 oz CAJA 300 Pzas. PKB*3,0
009.4KRAFTP,Contenedor redondo P Kraft 44 oz PQTE 50 Pzas. PKB*3,0
020.2PAPELPLA,Fiambrera P kraft grado alimenticio 12X8X6 cm CAJA 60 pzas.,0
020.1PAPELPLA,Fiambrera P kraft grado alimenticio 16X9X8 cm CAJA 60 pzas.,0
020.0PAPELPLA,Fiambrera P kraft grado alimenticio 22x15x14 cm CAJA 60 pzas.,0
009.5KRAFT,Tapa Contenedor redondo P Kraft 16/32 oz CAJA 300 Pzas. PKB*3,0
009.5KRAFTP,Tapa Contenedor redondo P Kraft 16/32 oz PQTE 50 Pzas. PKB*3,0
008.1PAPELPLA,Caja blanca Comida Asiatica 16 oz. CAJA 450 Pzas. PKB*2,0
008.1PAPELPLAP,Caja blanca Comida Asiatica 16 oz. PQTE 50 Pzas. PKB*2,0
008.2PAPELPLA,Caja blanca Comida Asiatica 26 oz. CAJA 450 Pzas. PKB*2,0
008.2PAPELPLAP,Caja blanca Comida Asiatica 26 oz. PQTE 50 Pzas. PKB*2,0
008.3PAPELPLA,Caja blanca Comida Asiatica 32 oz. CAJA 450 Pzas. PKB*2,0
008.3PAPELPLAP,Caja blanca Comida Asiatica 32 oz. PQTE 50 Pzas. PKB*2,0
009.4PAPELPLA,Caja de Papel Chica 26 oz. 11.5x9x6.5 Beige CAJA 200 Pzas. P+PLA*3,0
009.4PAPELPLAP,Caja de Papel Chica 26 oz. 11.5x9x6.5 Beige PQTE 50 Pzas. P+PLA*3,0
009.7PAPELPLA,Caja de Papel con Ventana Chica 13.4x10.2x3.7 Beige CAJA 200 Pzas. P+PLA *3,0
009.9PAPELPLA,Caja de Papel con Ventana Grande 20x14x5 Beige CAJA 200 Pzas. P+PLA *3,0
009.9PAPELPLAP,Caja de Papel con Ventana Grande 20x14x5 Beige PQTE 50 Pzas. P+PLA *3,0
009.8PAPELPLA,Caja de Papel con Ventana Mediana 16.8x11.8x4.5 Beige CAJA 200 Pzas. P+PLA *3,0
009.8PAPELPLAP,Caja de Papel con Ventana Mediana 16.8x11.8x4.5 Beige PQTE 50 Pzas. P+PLA *3,0
009.6PAPELPLA,Caja de Papel Grande 66 oz 19.7x6.5x14 Beige CAJA 200 Pzas. P+PLA *3,0
009.6PAPELPLAP,Caja de Papel Grande 66 oz 19.7x6.5x14 Beige PQTE 50 Pzas. P+PLA *3,0
009.5PAPELPLA,Caja de Papel Mediana 45 oz 15x12x6.5 Beige CAJA 200 Pzas. P+PLA *3,0
009.5PAPELPLAP,Caja de Papel Mediana 45 oz 15x12x6.5 Beige PQTE 50 Pzas. P+PLA *3,0
008.4PAPELPLA,Caja kraf Comida Asiatica 16 oz. CAJA 500 Pzas. PKB*3,0
008.4PAPELPLAP,Caja kraf Comida Asiatica 16 oz. CAJA 500 Pzas. PKB*3,0
008.5PAPELPLA,Caja kraf Comida Asiatica 26 oz. CAJA 500 Pzas. PKB*3,0
008.5PAPELPLAP,Caja kraf Comida Asiatica 26 oz. CAJA 500 Pzas. PKB*3,0
004PAPELPLAP,Contenedor térmico 12 oz blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*1,0
004PAPELPLA,Contenedor térmico 12 oz blanco Papel+Pla Compostable CAJA 500 Pzas. P+PLA*1,0
005PAPELPLA,Contenedor térmico 16 oz blanco Papel+Pla Compostable CAJA 500 Pzas. P+PLA*3,0
005PAPELPLAP,Contenedor térmico 16 oz blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*3,0
001PAPELPLA,"Contenedor térmico 3 oz blanco Papel+Pla Compostable CAJA 1,000 Pzas. P+PLA*4",0
001PAPELPLAP,Contenedor térmico 3 oz blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*4,0
006.0PAPELPLA,Contenedor térmico 32 oz blanco Papel+Pla Compostable CAJA 500 Pzas. P+PLA*1,0
006.0PAPELPLAP,Contenedor térmico 32 oz blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*1,0
002PAPELPLA,"Contenedor térmico 5 oz blanco Papel+Pla Compostable CAJA 1,000 Pzas. P+PLA*3",0
002PAPELPLAP,Contenedor térmico 5 oz blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*4,0
003PAPELPLA,"Contenedor térmico 8 oz blanco Papel+Pla Compostable CAJA 1,000 Pzas. P+PLA*3",0
003PAPELPLAP,Contenedor térmico 8 oz blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*3,0
009.1PAPELPLAP,Copa Soufflé 2 oz Beige Papel +Pla Compostable PQTE 100 Pzas. P+PLA*3,0
009.1PAPELPLA,"Copa Soufflé 2 oz Beige Papel+Pla Compostable CAJA 2,000 Pzas. P+PLA*3",0
009.2PAPELPLA,"Copa Soufflé 4 oz Beige Papel+Pla Compostable CAJA 2,000 Pzas. P+PLA*3",0
009.2PAPELPLAP,Copa Soufflé 4 oz Beige Papel+Pla Compostable PQTE 100 Pzas. P+PLA*3,0
006.1PAPELPLA,Tapa contenedor 16/32 oz transparente Papel+ Pla CAJA 300 Pzas. PLA*3,0
006.1PAPELPLAP,Tapa contenedor 16/32 oz transparente Pla PQTE Pzas. PLA*3,0
008.0PAPELPLA,Tapa contenedor térmico 12/16/32 oz transparente Pla Compostable CAJA 500 Pzas. PLA*3,0
008.0PAPELPLAP,Tapa contenedor térmico 12/16/32 oz transparente Pla Compostable PQTE 50 Pzas. PLA*3,0
007PAPELPLA,"Tapa contenedor térmico 8 oz transparente Pla Compostable CAJA 1,000 Pzas. PLA *3",0
007PAPELPLAP,Tapa contenedor térmico 8 oz transparente Pla Compostable PQTE 50 Pzas. PLA,0
009.3PAPELPLA,"Tapa copa soufflé 2 y 4 oz Beige Papel+Pla Compostable CAJA 2,000 Pzas. P+PLA*3",0
009.3PAPELPLAP,Tapa copa soufflé 2 y 4 oz Beige Papel+Pla Compostable PQTE 100 Pzas. P+PLA*3,0
017PAPELPLA,"Tapa vaso 10/12/16/20 oz bebida caliente (cafetera) compostable CAJA 1,000 Pzas. *3",0
017PAPELPLAP,Tapa vaso 10/12/16/20 oz bebida caliente (cafetera) compostable PQTE 50 Pzas. PLA*1,0
018PAPELPLA,"Tapa vaso 10/12/16/20 oz bebida caliente (cafetera) negra compostable CAJA 1,000 Pzas. *3",0
018PAPELPLAP,Tapa vaso 10/12/16/20 oz bebida caliente (cafetera) negra compostable PQTE 50 Pzas. PLA*1,0
016PAPELPLA,"Tapa vaso 8 oz bebida caliente (cafetera) compostable CAJA 1,000 Pzas. PLA*3",0
016PAPELPLAP,Tapa vaso 8 oz bebida caliente (cafetera) compostable PQTE 50 Pzas. PLA*3,0
012.0PAPELPLA,"Vaso 10 oz bebida caliente blanco Papel+Pla Compostable CAJA 1,000 Pzas. P+PLA*1*3",0
012.0PAPELPLAP,Vaso 10 oz bebida caliente blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*1*3,0
012.1PAPELPLA,"Vaso 10 oz bebida caliente blanco Papel-Bio Rec. convencional CAJA 1,000 Pzas. P+PLA*2",0
012.1PAPELPLAP,Vaso 10 oz bebida caliente blanco Papel-Bio Rec. convencional PQTE 50 Pzas. P+PLA*2,0
013.0PAPELPLA,"Vaso 12 oz bebida caliente blanco Papel+Pla Compostable CAJA 1,000 Pzas. P+PLA*1*3",0
013.0PAPELPLAP,Vaso 12 oz bebida caliente blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*1*3,0
013.1PAPELPLA,"Vaso 12 oz bebida caliente blanco Papel-Bio Rec. convencional CAJA 1,000 Pzas. P+PLA*2",0
013.1PAPELPLAP,Vaso 12 oz bebida caliente blanco Papel-Bio Rec. convencional PQTE 50 Pzas. P+PLA*2,0
014.0PAPELPLA,"Vaso 16 oz bebida caliente blanco Papel+Pla Compostable CAJA 1,000 Pzas. P+PLA*1*3",0
014.0PAPELPLAP,Vaso 16 oz bebida caliente blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*1*3,0
014.1PAPELPLA,"Vaso 16 oz bebida caliente blanco Papel-Bio Rec. convencional CAJA 1,000 Pzas. P+PLA*2",0
014.1PAPELPLAP,Vaso 16 oz bebida caliente blanco Papel-Bio Rec. convencional PQTE 50 Pzas. P+PLA*2,0
015.0PAPELPLA,"Vaso 20 oz bebida caliente blanco Papel+Pla Compostable CAJA 1,000 Pzas. P+PLA*1*3",0
015.0PAPELPLAP,Vaso 20 oz bebida caliente blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*1*3,0
015.1PAPELPLA,"Vaso 20 oz bebida caliente blanco Papel-Bio Rec. convencional CAJA 1,000 Pzas. P+PLA*2",0
015.1PAPELPLAP,Vaso 20 oz bebida caliente blanco Papel-Bio Rec. convencional PQTE 50 Pzas. P+PLA*2,0
010.0PAPELPLA,"Vaso 4 oz bebida caliente blanco Papel+Pla Compostable CAJA 1,000 Pzas. P+PLA*1*3",0
010.0PAPELPLAP,Vaso 4 oz bebida caliente blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*1*3,0
010.1PAPELPLA,"Vaso 4 oz bebida caliente blanco Papel-Bio Rec. convencional CAJA 1,000 Pzas. P+PLA*2",0
010.1PAPELPLAP,Vaso 4 oz bebida caliente blanco Papel-Bio Rec. convencional PQTE 50 Pzas. P+PLA*2,0
011.0PAPELPLA,"Vaso 8 oz bebida caliente blanco Papel+Pla Compostable CAJA 1,000 Pzas. P+PLA*1*3",0
011.0PAPELPLAP,Vaso 8 oz bebida caliente blanco Papel+Pla Compostable PQTE 50 Pzas. P+PLA*1*3,0
011.1PAPELPLA,"Vaso 8 oz bebida caliente blanco Papel-Bio Rec. convencional CAJA 1,000 Pzas. P+PLA*2",0
011.1PAPELPLAP,Vaso 8 oz bebida caliente blanco Papel-Bio Rec. convencional PQTE 50 Pzas. P+PLA*2,0
005PBAT,Bolsa Basura compostable Gris PBAT 120X135cm CAJA 96 Pzas. PBAT*3,0
005PBATP,Bolsa Basura compostable Gris PBAT 120X135cm PQTE 6 Pzas. PBAT*3,0
004PBAT,Bolsa Basura compostable PBAT Chica 43x45 cm CAJA 960 Pzas. PBAT*3,0
004PBATP,Bolsa Basura compostable PBAT Chica 43x45 cm PQTE 20 Pzas PBAT*3,0
002PBAT,Bolsa Basura compostable PBAT Grande 70x90 cm CAJA 224 Pzas. PBAT*3,0
002PBATP,Bolsa Basura compostable PBAT Grande 70x90 cm PQTE 7 Pzas PBAT*3,0
003PBAT,Bolsa Basura compostable PBAT Mediana 55x60 cm CAJA 480 Pzas. PBAT*3,0
003PBATP,Bolsa Basura compostable PBAT Mediana 55x60 cm PQTE 15 Pzas PBAT*3,0
001PBAT,"Bolsa camiseta PBAT Grande 30x55 cm CAJA 1,000 Pzas. PBAT*3",0
001PBATP,Bolsa camiseta PBAT Grande 30x55 cm PQTE 50 Pzas. PBAT*11,0
004PHA,"Agitador azúl PHA Bio soluble CAJA 6,000 Pzas. PHA*12",0
004PHAP,"Agitador azúl PHA Bio soluble PQTE 1,000 Pzas. PHA*12",0
003PHAP,Popote azúl PHA Bio soluble Gigante 21 cm x .7 mm PQTE 300 Pzas. PHA*12,0
003PHA,"Popote azúl PHA Bio soluble Gigante 21 cm x .7mm CAJA 1,200 Pzas. PHA*12",0
001PHA,"Popote azúl PHA Bio soluble Jumbo 21 cm x .5 mm CAJA 3,750 Pzas. PHA*12",0
001PHAP,Popote azúl PHA Bio soluble Jumbo 21 cm x .5 mm PQTE 375 Pzas. PHA*12,0
060PLA,"Popote blanco 21 cm estuchado compostable PLA CAJA 5,000 Pzas. PLA*2",0
060PLAP,Popote blanco 21 cm estuchado compostable PLA PLA PQTE 500 Pzas. PLA*2,0
063PLA,"Popote blanco grueso 24x1 cm estuchado PLA CAJA 2,000 Pzas. PLA*2",0
063PLAP,Popote blanco grueso 24x1 cm estuchado PLA PQTE 250 Pzas. PLA*2,0
061PLA,"Popote negro 21 cm estuchado compostable PLA CAJA 5,000 Pzas. PLA*2",0
061PLAP,Popote negro 21 cm estuchado compostable PLA PQTE 500 Pzas. PLA*2,0
062PLA,"Popote/cuchara 26x.06 cm estuchado PLA CAJA 1,200 Pzas. PLA",0
062PLAP,Popote/cuchara 26x.06 cm estuchado PLA PQTE 300 Pzas. PLA,0
003PLA,"Almeja 8x8"" c/3 div transparente PLA CAJA 250 Pzas. PLA*1",0
003PLAP,"Almeja 8x8"" c/3 div transparente PLA PQTE 50 Pzas. PLA*1",0
002PLA,"Almeja 8x8"" transparente lisa PLA CAJA 250 Pzas. PLA*1",0
002PLAP,"Almeja 8x8"" transparente lisa PLA PQTE 50 Pzas. PLA*1",0
004PLA,"Almeja 9x5x3"" lisa transparente PLA CAJA 250 Pzas. PLA*1",0
004PLAP,"Almeja 9x5x3"" lisa transparente PLA PQTE 50 Pzas. PLA*1",0
033PLA,"Charola Bandeja de sushi con tapa 7x5X2"" PLA CAJA 300 Pzas. PLA",0
005PLA,"Copa soufflé 1 oz transparente PLA CAJA 3,000 Pzas. PLA",0
005PLAP,Copa soufflé 1 oz transparente PLA PQTE 100 Pzas. PLA*1,0
006PLA,"Copa soufflé 2 oz transparente PLA CAJA 2,000 Pzas. PLA*1",0
006PLAP,Copa soufflé 2 oz transparente PLA PQTE 100 Pzas. PLA*1,0
008PLA,"Copa soufflé 4 oz transparente PLA CAJA 2,000 Pzas. PLA*1",0
008PLAP,Copa soufflé 4 oz transparente PLA PQTE 100 Pzas. PLA*1,0
033PLAP,"Craharola Bandeja de sushi con tapa 7x5"" PLA PQTE 100 Pzas. PLA",0
016PLA,Deli cuadrado c/2 div transparente PLA CAJA 300 Pzas. PLA*1,0
016PLAP,Deli cuadrado c/2 div transparente PLA PQTE 50 Pzas. PLA*1,0
017PLA,Deli cuadrado c/3 div transparente PLA CAJA 300 Pzas. PLA*1,0
017PLAP,Deli cuadrado c/3 div transparente PLA PQTE 50 Pzas. PLA*1,0
018PLA,Deli cuadrado c/4 div transparente PLA CAJA 300 Pzas. PLA*1,0
018PLAP,Deli cuadrado c/4 div transparente PLA PQTE 50 Pzas. PLA*1,0
021PLA,Deli rectangular 12 oz transparente PLA CAJA 900 Pzas. PLA*1,0
021PLAP,Deli rectangular 12 oz transparente PLA PQTE 100 Pzas. PLA*1,0
022PLA,Deli rectangular 16 oz transparente PLA CAJA 900 Pzas. PLA*1,0
022PLAP,Deli rectangular 16 oz transparente PLA PQTE 100 Pzas. PLA*1,0
023PLA,Deli rectangular 24 oz transparente PLA CAJA 600 Pzas. PLA*1,0
023PLAP,Deli rectangular 24 oz transparente PLA PQTE 100 Pzas. PLA*1,0
024PLA,Deli rectangular 32 oz transparente PLA CAJA 600 Pzas. PLA*1,0
024PLAP,Deli rectangular 32 oz transparente PLA PQTE 100 Pzas. PLA*1,0
020PLA,Deli rectangular 8 oz transparente PLA CAJA 900 Pzas. PLA*1,0
020PLAP,Deli rectangular 8 oz transparente PLA PQTE 100 Pzas. PLA*1,0
011PLA,"Deli redondo 12 oz transparente PLA CAJA 1,000 Pzas. PLA",0
011PLAP,Deli redondo 12 oz transparente PLA PQTE 50 Pzas. PLA,0
012PLA,"Deli redondo 16 oz transparente PLA CAJA 1,000 Pzas. PLA",0
012PLAP,Deli redondo 16 oz transparente PLA PQTE 50 Pzas. PLA,0
013PLA,Deli redondo 24 oz transparente PLA CAJA 500 Pzas. PLA,0
013PLAP,Deli redondo 24 oz transparente PLA PQTE 50 Pzas. PLA,0
014PLAP,Deli redondo 32 oz transparente PLA PQTE 50 Pzas. PLA,0
014PLA,Deli redondo 32 oz transparente PLA CAJA 500 Pzas. PLA,0
010PLA,"Deli redondo 8 oz transparente PLA CAJA 1,000 Pzas. PLA",0
010PLAP,Deli redondo 8 oz transparente PLA PQTE. 50 Pzas. PLA,0
027PLA,Ensaladera 16 oz transparente PLA CAJA 450 Pzas. PLA*1,0
027PLAP,Ensaladera 16 oz transparente PLA PQTE 50 Pzas. PLA*1,0
028PLA,Ensaladera 24 oz transparente PLA CAJA 600 Pzas. PLA*1,0
028PLAP,Ensaladera 24 oz transparente PLA PQTE 50 Pzas. PLA*1,0
029PLA,Ensaladera 32 oz transparente PLA CAJA 600 Pzas. PLA*1,0
029PLAP,Ensaladera 32 oz transparente PLA PQTE 50 Pzas. PLA*1,0
030PLA,Ensaladera 48 oz transparente PLA CAJA 300 Pzas. PLA*1,0
030PLAP,Ensaladera 48 oz transparente PLA PQTE 50 Pzas. PLA*1,0
001PLA,"Hamburguesero liso 6x6"" transparente PLA CAJA 250 Pzas. PLA*1",0
001PLAP,"Hamburguesero liso 6x6"" transparente PLA PQTE 50 Pzas. PLA*1",0
049.1PLA,Tapa Contenedor Redondo 16/32 oz transparente Pla CAJA 300 Pzas. PLA*3,0
049.1PLAP,Tapa Contenedor Redondo 16/32 oz transparente Pla PQTE 50 Pzas. PLA*3,0
049.2PLA,Tapa Contenedor Redondo 44 oz transparente Pla CAJA 300 Pzas. PLA*3,0
049.2PLAP,Tapa Contenedor Redondo 44 oz transparente Pla PQTE 50 Pzas. PLA*3,0
007PLA,"Tapa copa soufflé 2 oz transparente PLA CAJA 2,000 Pzas. PLA*1",0
007PLAP,Tapa copa soufflé 2 oz transparente PLA PQTE 100 Pzas. PLA*1,0
009PLA,"Tapa copa soufflé 4 oz transparente PLA CAJA 2,000 Pzas. PLA*1",0
009PLAP,Tapa copa soufflé 4 oz transparente PLA PQTE 100 Pzas. PLA*1,0
019PLA,"Tapa Deli cuadrado c/2, 3, 4 div transparente PLA CAJA 300 Pzas. PLA*1",0
019PLAP,"Tapa Deli cuadrado c/2, 3, 4 div transparente PLA PQTE 50 Pzas. PLA*1",0
026PLA,Tapa Deli rectangular 24/32 oz transparente PLA CAJA 600 Pzas. PLA,0
026PLAP,Tapa Deli rectangular 24/32 oz transparente PLA PQTE 50 Pzas. PLA,0
025PLA,Tapa Deli rectangular 8/12/16 oz transparente PLA CAJA 900 Pzas. PLA,0
025PLAP,Tapa Deli rectangular 8/12/16 oz transparente PLA PQTE 100 Pzas. PLA,0
015PLA,Tapa Deli redondo 8/12/16/24/32 oz transparente PLA CAJA 500 Pzas. PLA,0
015PLAP,Tapa Deli redondo 8/12/16/24/32 oz transparente PLA PQTE 50 Pzas. PLA,0
031PLA,Tapa ensaladera 16 oz transparente PLA CAJA 450 Pzas. PLA,0
031PLAP,Tapa ensaladera 16 oz transparente PLA PQTE 50 Pzas. PLA,0
032PLA,Tapa ensaladera 24/32/48 oz transparente PLA 600 Pzas. PLA,0
032PLAP,Tapa ensaladera 24/32/48 oz transparente PLA PQTE 50 Pzas. PLA,0
053PLA,"Cuchara nevera premium blanca Word Centric PLA CAJA 3,000 Pzas. PLA*1",0
053PLAP,Cuchara nevera premium blanca Word Centric PLA PQTE 200 Pzas. PLA*1,0
054PLA,"Cuchara premium blanca Word Centric PLA CAJA 1,000 Pzas. PLA*1",0
054PLAP,Cuchara premium blanca Word Centric PLA PQTE 50 Pzas. PLA*1,0
056PLA,"Cuchillo premium blanco Word Centric PLA CAJA 1,000 Pzas. PLA*1",0
056PLAP,Cuchillo premium blanco Word Centric PLA PQTE 50 Pzas. PLA*1,0
055PLA,"Tenedor premium blanco Word Centric PLA CAJA 1,000 Pzas. PLA*1",0
055PLAP,Tenedor premium blanco Word Centric PLA PQTE 50 Pzas. PLA*1,0
057PLA,"Tenedor/Cuchara (spork) premium blanco Word Centric PLA CAJA 1,000 Pzas. PLA*1",0
057PLAP,Tenedor/Cuchara (spork) premium blanco Word Centric PLA PQTE 50 Pzas. PLA*1,0
040PLA,"Inserto 4 oz p/vaso 9 oz transparente PLA CAJA 1,000 Pzas. PLA*1",0
040PLAP,Inserto 4 oz p/vaso 9 oz transparente PLA PQTE 100 Pzas. PLA*1,0
046.1PLA,"Tapa domo c/agujero p/vaso 12/16/24 oz transparente PLA CAJA 1,000 Pzas. PLA *2",0
046.1PLAP,Tapa domo c/agujero p/vaso 12/16/24 oz transparente PLA PQTE 100 Pzas. PLA *2,0
046.0PLA,"Tapa domo c/agujero p/vaso 16/24 oz Greenwere transparente PLA CAJA 1,000 Pzas. PLA *1",0
046.0PLAP,Tapa domo c/agujero p/vaso 16/24 oz Greenwere transparente PLA PQTE 100 Pzas. PLA*1,0
043PLAP,Tapa domo c/agujero p/vaso 9/12 oz Greenwere transparente PLA PQTE 100 Pzas. PLA*1,0
043PLA,"Tapa domo c/agujero p/vaso 9/12 oz Grenwere transparente PLA CAJA 1,000 Pzas. PLA*1",0
042.1PLA,"Tapa plana c/agujero p/vaso 12/16/24 oz transparente PLA CAJA 1,000 Pzas. PLA*2",0
042.1PLAP,Tapa plana c/agujero p/vaso 12/16/24 oz transparente PLA PQTE 100 Pzas. PLA*2,0
045PLA,"Tapa plana c/agujero p/vaso 16/24 oz Greenwere transparente PLA CAJA 1,000 Pzas. PLA*1",0
045PLAP,Tapa plana c/agujero p/vaso 16/24 oz Greenwere transparente PLA PQTE 100 Pzas. PLA*1,0
042.0PLA,"Tapa plana c/agujero p/vaso 9/12 oz Greenwere transparente PLA CAJA 1,000 Pzas. PLA*1",0
042.0PLAP,Tapa plana c/agujero p/vaso 9/12 oz transparente Greenwere PLA PQTE 100 Pzas. PLA*1,0
052PLA,"Tapa plana c/agujero p/vaso 9/12/20 oz transparente (We Care) PLA CAJA 1,000 Pzas. PLA*3",0
052PLAP,Tapa plana c/agujero p/vaso 9/12/20 oz transparente PLA (We Care) PQTE 100 Pzas. PLA*3,0
049PLA,"Tapa plana c/agujero vaso 32 oz Greenwere transparente PLA CAJA 1,000 Pzas. PLA*1",0
049PLAP,Tapa plana c/agujero vaso 32 oz transparente PLA PQTE 100 Pzas. PLA*1,0
044PLA,"Tapa plana cerrada p/vaso 16/24 oz Greenwere transparente PLA CAJA 1,000 Pzas. PLA*1",0
044PLAP,Tapa plana cerrada p/vaso 16/24 oz Greenwere transparente PLA PQTE 100 Pzas. PLA*1,0
048PLA,"Tapa plana cerrada p/vaso 32 oz Greenwere transparente PLA CAJA 1,000 Pzas. PLA*1",0
048PLAP,Tapa plana cerrada p/vaso 32 oz Greenwere transparente PLA PQTE 100 Pzas. PLA*1,0
041.0PLA,"Tapa plana cerrada p/vaso 9/12 oz Greenwere transparente PLA CAJA 1,000 Pzas. PLA*1",0
041PLAP,Tapa plana cerrada p/vaso 9/12 oz Greenwere transparente PLA PQTE 100 Pzas. PLA*1,0
047.1PLA,"Tapa sip bebida fría 12/16/20 oz transparente PLA CAJA 1,000 Pzas. PLA*2",0
047.1PLAP,Tapa sip bebida fría 12/16/20 oz transparente PLA PQTE 100 Pzas. PLA*2,0
047.0PLA,"Tapa sip bebida fría 16/24 oz Greenwere transparente PLA CAJA 1,000 Pzas. PLA*1",0
047.0PLAP,Tapa sip bebida fría 16/24 oz Greenwere transparente PLA PQTE 100 Pzas. PLA*1,0
050PLAP,Vaso 12 oz bebida fría c/leyenda transparente (We Care) PLA PQTE 50 Pzas. PLA*3,0
050PLA,"Vaso 12 oz bebida fría c/leyenda transparente (We Care) PLA CAJA 1,000 Pzas. PLA*3",0
035.1PLA,"Vaso 12 oz bebida fría transparente Greenwere PLA CAJA 1,000 Pzas. PLA*1",0
035.1PLAP,Vaso 12 oz bebida fría transparente Greenwere PLA PQTE 50 Pzas. PLA*1,0
035.0PLAP,Vaso 12 oz bebida fría transparente PLA PQTE 50 Pzas. PLA*2,0
035.0PLA,"Vaso 12/14 oz bebida fría transparente PLA CAJA 1,000 Pzas. PLA*2",0
051PLA,"Vaso 16 oz bebida fría c/leyenda transparente (We Care) PLA CAJA 1,000 Pzas. PLA*3",0
051PLAP,Vaso 16 oz bebida fría c/leyenda transparente (We Care) PLA PQTE 50 Pzas. PLA*3,0
036.1PLA,"Vaso 16 oz bebida fría transparente Greenwere PLA CAJA 1,000 Pzas. PLA*1",0
036.1PLAP,Vaso 16 oz bebida fría transparente Greenwere PLA PQTE 50 Pzas. PLA*1,0
036.0PLAP,Vaso 16 oz bebida fría transparente PLA PQTE 50 Pzas. PLA*2,0
036.0PLA,"Vaso 16/18 oz bebida fría transparente PLA CAJA 1,000 Pzas. PLA*2",0
037PLA,"Vaso 20 oz bebida fría transparente Greenwere PLA CAJA 1,000 Pzas. PLA*1",0
037PLAP,Vaso 20 oz bebida fría transparente Greenwere PLA PQTE 50 Pzas. PLA*1,0
038PLA,Vaso 24 oz bebida fría transparente Greenwere PLA CAJA 600 Pzas. PLA*1,0
038PLAP,Vaso 24 oz bebida fría transparente Greenwere PLA PQTE 50 Pzas. PLA*1,0
039PLA,Vaso 32 oz bebida fría transparente Greenwere PLA CAJA 300 Pzas. PLA*1,0
039PLAP,Vaso 32 oz bebida fría transparente Greenwere PLA PQTE 50 Pzas. PLA*1,0
039.0PLA,Vaso 32 oz bebida fría transparente PLA CAJA 500 Pzas. PLA*2,0
039.0PLAP,Vaso 32 oz bebida fría transparente PLA PQTE 50 Pzas. PLA*2,0
034PLA,"Vaso 9 oz bebida fría transparente Greenwere PLA CAJA 1,000 Pzas. PLA*1",0
034PLAP,Vaso 9 oz bebida fría transparente Greenwere PLA PQTE 50 Pzas. PLA*1,0
009.7PAPELPLAP,Caja de Papel con Ventana Chica 13.4x10.2x3.7 Beige PQTE 50 Pzas. P+PLA *3,0
003.4IMP,Impresión 1 tinta -Fajilla Carton Bio $/pza *3,0
